titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt10638864	4	Épisode datant du 17 juillet 2019	FR	fr	\N	\N	0
tt10638864	5	Episodio datato 17 luglio 2019	IT	it	\N	\N	0
tt10638864	6	Folge vom 17. Juli 2019	DE	de	\N	\N	0
tt10638864	7	2019年7月17日 のエピソード	JP	ja	\N	\N	0
tt10638864	8	Episodio fechado 17 julio 2019	ES	es	\N	\N	0
tt10647548	1	Episode #1.95	\N	\N	original	\N	1
tt10647548	2	Episódio #1.95	PT	pt	\N	\N	0
tt10647548	3	एपिसोड #1.95	IN	hi	\N	\N	0
tt10647548	4	Épisode #1.95	FR	fr	\N	\N	0
tt10647548	5	Episodio #1.95	IT	it	\N	\N	0
tt10647548	6	Folge #1.95	DE	de	\N	\N	0
tt10647548	7	エピソード #1.95	JP	ja	\N	\N	0
tt10647548	8	Episodio #1.95	ES	es	\N	\N	0
tt10647622	1	Episode #1.199	\N	\N	original	\N	1
tt10647622	2	Episódio #1.199	PT	pt	\N	\N	0
tt10647622	3	एपिसोड #1.199	IN	hi	\N	\N	0
tt10647622	4	Épisode #1.199	FR	fr	\N	\N	0
tt10647622	5	Episodio #1.199	IT	it	\N	\N	0
tt10647622	6	Folge #1.199	DE	de	\N	\N	0
tt10647622	7	エピソード #1.199	JP	ja	\N	\N	0
tt10647622	8	Episodio #1.199	ES	es	\N	\N	0
tt10650304	1	No Fucking Nuru	\N	\N	original	\N	1
tt10656886	1	Episode #1.478	\N	\N	original	\N	1
tt10656886	2	Episódio #1.478	PT	pt	\N	\N	0
tt10656886	3	एपिसोड #1.478	IN	hi	\N	\N	0
tt10656886	4	Épisode #1.478	FR	fr	\N	\N	0
tt10656886	5	Episodio #1.478	IT	it	\N	\N	0
tt10656886	6	Folge #1.478	DE	de	\N	\N	0
tt10656886	7	エピソード #1.478	JP	ja	\N	\N	0
tt10656886	8	Episodio #1.478	ES	es	\N	\N	0
tt10665560	1	Episode #1.6	\N	\N	original	\N	1
tt10665560	2	Episódio #1.6	PT	pt	\N	\N	0
tt10665560	3	एपिसोड #1.6	IN	hi	\N	\N	0
tt10665560	4	Épisode #1.6	FR	fr	\N	\N	0
tt10665560	5	Episodio #1.6	IT	it	\N	\N	0
tt10665560	6	Folge #1.6	DE	de	\N	\N	0
tt10665560	7	エピソード #1.6	JP	ja	\N	\N	0
tt10665560	8	Episodio #1.6	ES	es	\N	\N	0
tt10680418	1	Narrowsburg	\N	\N	original	\N	1
tt10680418	2	Narrowsburg	CA	fr	imdbDisplay	\N	0
tt10680418	3	Narrowsburg	GB	\N	imdbDisplay	\N	0
tt10680418	4	Narrowsburg	US	\N	imdbDisplay	\N	0
tt10682492	1	Episode #1.159	\N	\N	original	\N	1
tt10682492	2	Episódio #1.159	PT	pt	\N	\N	0
tt10682492	3	एपिसोड #1.159	IN	hi	\N	\N	0
tt10682492	4	Épisode #1.159	FR	fr	\N	\N	0
tt10682492	5	Episodio #1.159	IT	it	\N	\N	0
tt10682492	6	Folge #1.159	DE	de	\N	\N	0
tt10682492	7	エピソード #1.159	JP	ja	\N	\N	0
tt10682492	8	Episodio #1.159	ES	es	\N	\N	0
tt10684194	1	Episode #1.522	\N	\N	original	\N	1
tt10684194	2	Episódio #1.522	PT	pt	\N	\N	0
tt10684194	3	एपिसोड #1.522	IN	hi	\N	\N	0
tt10684194	4	Épisode #1.522	FR	fr	\N	\N	0
tt10684194	5	Episodio #1.522	IT	it	\N	\N	0
tt10684194	6	Folge #1.522	DE	de	\N	\N	0
tt10684194	7	エピソード #1.522	JP	ja	\N	\N	0
tt10684194	8	Episodio #1.522	ES	es	\N	\N	0
tt10686274	1	Kader Bu / Avare	\N	\N	original	\N	1
tt10686274	2	Avare	TR	tr	\N	short title	0
tt10686274	3	Kader bu	TR	tr	\N	short title	0
tt10686274	4	Kader Bu / Avare	TR	\N	\N	\N	0
tt1069872	1	Episode #1.80	\N	\N	original	\N	1
tt1069872	2	Episódio #1.80	PT	pt	\N	\N	0
tt1069872	3	एपिसोड #1.80	IN	hi	\N	\N	0
tt1069872	4	Épisode #1.80	FR	fr	\N	\N	0
tt1069872	5	Episodio #1.80	IT	it	\N	\N	0
tt1069872	6	Folge #1.80	DE	de	\N	\N	0
tt1069872	7	エピソード #1.80	JP	ja	\N	\N	0
tt1069872	8	Episodio #1.80	ES	es	\N	\N	0
tt10699766	1	Episode #1.2085	\N	\N	original	\N	1
tt10699766	2	Episódio #1.2085	PT	pt	\N	\N	0
tt10699766	3	एपिसोड #1.2085	IN	hi	\N	\N	0
tt10699766	4	Épisode #1.2085	FR	fr	\N	\N	0
tt10699766	5	Episodio #1.2085	IT	it	\N	\N	0
tt10699766	6	Folge #1.2085	DE	de	\N	\N	0
tt10699766	7	エピソード #1.2085	JP	ja	\N	\N	0
tt10699766	8	Episodio #1.2085	ES	es	\N	\N	0
tt10706466	1	Episode #1.337	\N	\N	original	\N	1
tt10706466	2	Episódio #1.337	PT	pt	\N	\N	0
tt10706466	3	एपिसोड #1.337	IN	hi	\N	\N	0
tt10706466	4	Épisode #1.337	FR	fr	\N	\N	0
tt10706466	5	Episodio #1.337	IT	it	\N	\N	0
tt10706466	6	Folge #1.337	DE	de	\N	\N	0
tt10706466	7	エピソード #1.337	JP	ja	\N	\N	0
tt10706466	8	Episodio #1.337	ES	es	\N	\N	0
tt10710762	1	Episode #1.948	\N	\N	original	\N	1
tt10710762	2	Episódio #1.948	PT	pt	\N	\N	0
tt10710762	3	एपिसोड #1.948	IN	hi	\N	\N	0
tt10710762	4	Épisode #1.948	FR	fr	\N	\N	0
tt10710762	5	Episodio #1.948	IT	it	\N	\N	0
tt10710762	6	Folge #1.948	DE	de	\N	\N	0
tt10710762	7	エピソード #1.948	JP	ja	\N	\N	0
tt10710762	8	Episodio #1.948	ES	es	\N	\N	0
tt10723032	1	Episode #1.326	\N	\N	original	\N	1
tt10723032	2	Episódio #1.326	PT	pt	\N	\N	0
tt10723032	3	एपिसोड #1.326	IN	hi	\N	\N	0
tt10723032	4	Épisode #1.326	FR	fr	\N	\N	0
tt10723032	5	Episodio #1.326	IT	it	\N	\N	0
tt10723032	6	Folge #1.326	DE	de	\N	\N	0
tt10723032	7	エピソード #1.326	JP	ja	\N	\N	0
tt10723032	8	Episodio #1.326	ES	es	\N	\N	0
tt1072802	1	Episode #3.205	\N	\N	original	\N	1
tt1072802	2	Episódio #3.205	PT	pt	\N	\N	0
tt1072802	3	एपिसोड #3.205	IN	hi	\N	\N	0
tt1072802	4	Épisode #3.205	FR	fr	\N	\N	0
tt1072802	5	Episodio #3.205	IT	it	\N	\N	0
tt1072802	6	Folge #3.205	DE	de	\N	\N	0
tt1072802	7	エピソード #3.205	JP	ja	\N	\N	0
tt1072802	8	Episodio #3.205	ES	es	\N	\N	0
tt10735992	1	Episode dated 29 November 1999	\N	\N	original	\N	1
tt10735992	2	Episódio datado de 29 Novembro de 1999	PT	pt	\N	\N	0
tt10735992	3	29 नवम्बर 1999 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt10735992	4	Épisode datant du 29 novembre 1999	FR	fr	\N	\N	0
tt10735992	5	Episodio datato 29 novembre 1999	IT	it	\N	\N	0
tt10735992	6	Folge vom 29. November 1999	DE	de	\N	\N	0
tt10735992	7	1999年11月29日 のエピソード	JP	ja	\N	\N	0
tt10735992	8	Episodio fechado 29 noviembre 1999	ES	es	\N	\N	0
tt10736236	1	Mere Pyaare Boss	\N	\N	original	\N	1
tt10741306	1	The Ep where we review The Lion King and The Current War	\N	\N	original	\N	1
tt10742024	1	Rich and Mike's The Rise of Skywalker Predictions Video	\N	\N	original	\N	1
tt10742024	2	Rich and Mike's The Rise of Skywalker Predictions Video	US	\N	imdbDisplay	\N	0
tt10747368	1	Episode #7.27	\N	\N	original	\N	1
tt10747368	2	Episódio #7.27	PT	pt	\N	\N	0
tt10747368	3	एपिसोड #7.27	IN	hi	\N	\N	0
tt10747368	4	Épisode #7.27	FR	fr	\N	\N	0
tt10747368	5	Episodio #7.27	IT	it	\N	\N	0
tt10747368	6	Folge #7.27	DE	de	\N	\N	0
tt10747368	7	エピソード #7.27	JP	ja	\N	\N	0
tt10747368	8	Episodio #7.27	ES	es	\N	\N	0
tt10747626	1	Episode #1.2950	\N	\N	original	\N	1
tt10747626	2	Episódio #1.2950	PT	pt	\N	\N	0
tt10747626	3	एपिसोड #1.2950	IN	hi	\N	\N	0
tt10747626	4	Épisode #1.2950	FR	fr	\N	\N	0
tt10747626	5	Episodio #1.2950	IT	it	\N	\N	0
tt10747626	6	Folge #1.2950	DE	de	\N	\N	0
tt10747626	7	エピソード #1.2950	JP	ja	\N	\N	0
tt10747626	8	Episodio #1.2950	ES	es	\N	\N	0
tt10761518	1	Bush - Wattamolla	\N	\N	original	\N	1
tt10761518	2	Bush - Wattamolla	AU	\N	\N	\N	0
tt10767420	1	Curiosity Killed The Cat	\N	\N	original	\N	1
tt10767420	2	Curiosity Killed The Cat	US	\N	imdbDisplay	\N	0
tt10769744	1	Episode #1.1880	\N	\N	original	\N	1
tt10769744	2	Episódio #1.1880	PT	pt	\N	\N	0
tt10769744	3	एपिसोड #1.1880	IN	hi	\N	\N	0
tt10769744	4	Épisode #1.1880	FR	fr	\N	\N	0
tt10769744	5	Episodio #1.1880	IT	it	\N	\N	0
tt10769744	6	Folge #1.1880	DE	de	\N	\N	0
tt10769744	7	エピソード #1.1880	JP	ja	\N	\N	0
tt10769744	8	Episodio #1.1880	ES	es	\N	\N	0
tt10786656	1	Episodio 8	\N	\N	original	\N	1
tt10794766	1	West Bromwich Albion vs Tottenham Hotspur	\N	\N	original	\N	1
tt10794766	2	West Bromwich Albion vs Tottenham Hotspur	GB	\N	imdbDisplay	\N	0
tt10824156	1	The Wrong Woman	\N	\N	original	\N	1
tt10833718	1	Episode dated 27 August 1998	\N	\N	original	\N	1
tt10833718	2	Episódio datado de 27 Agosto de 1998	PT	pt	\N	\N	0
tt10833718	3	27 अगस्त 1998 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt10833718	4	Épisode datant du 27 août 1998	FR	fr	\N	\N	0
tt10833718	5	Episodio datato 27 agosto 1998	IT	it	\N	\N	0
tt10833718	6	Folge vom 27. August 1998	DE	de	\N	\N	0
tt10833718	7	1998年8月27日 のエピソード	JP	ja	\N	\N	0
tt10833718	8	Episodio fechado 27 agosto 1998	ES	es	\N	\N	0
tt1083499	1	Episode #1.9643	\N	\N	original	\N	1
tt1083499	2	Episódio #1.9643	PT	pt	\N	\N	0
tt1083499	3	एपिसोड #1.9643	IN	hi	\N	\N	0
tt1083499	4	Épisode #1.9643	FR	fr	\N	\N	0
tt1083499	5	Episodio #1.9643	IT	it	\N	\N	0
tt1083499	6	Folge #1.9643	DE	de	\N	\N	0
tt1083499	7	エピソード #1.9643	JP	ja	\N	\N	0
tt1083499	8	Episodio #1.9643	ES	es	\N	\N	0
tt10847396	1	Episode #1.355	\N	\N	original	\N	1
tt10847396	2	Episódio #1.355	PT	pt	\N	\N	0
tt10847396	3	एपिसोड #1.355	IN	hi	\N	\N	0
tt10847396	4	Épisode #1.355	FR	fr	\N	\N	0
tt10847396	5	Episodio #1.355	IT	it	\N	\N	0
tt10847396	6	Folge #1.355	DE	de	\N	\N	0
tt10847396	7	エピソード #1.355	JP	ja	\N	\N	0
tt10847396	8	Episodio #1.355	ES	es	\N	\N	0
tt10852262	1	Tonsure	\N	\N	original	\N	1
tt10866996	1	Episode #1.138	\N	\N	original	\N	1
tt10866996	2	Episódio #1.138	PT	pt	\N	\N	0
tt10866996	3	एपिसोड #1.138	IN	hi	\N	\N	0
tt10866996	4	Épisode #1.138	FR	fr	\N	\N	0
tt10866996	5	Episodio #1.138	IT	it	\N	\N	0
tt10866996	6	Folge #1.138	DE	de	\N	\N	0
tt10866996	7	エピソード #1.138	JP	ja	\N	\N	0
tt10866996	8	Episodio #1.138	ES	es	\N	\N	0
tt1087067	1	Should I or Shouldn't I?	\N	\N	original	\N	1
tt10870834	1	Episode #1.34	\N	\N	original	\N	1
tt10870834	2	Episódio #1.34	PT	pt	\N	\N	0
tt10870834	3	एपिसोड #1.34	IN	hi	\N	\N	0
tt10870834	4	Épisode #1.34	FR	fr	\N	\N	0
tt10870834	5	Episodio #1.34	IT	it	\N	\N	0
tt10870834	6	Folge #1.34	DE	de	\N	\N	0
tt10870834	7	エピソード #1.34	JP	ja	\N	\N	0
tt10870834	8	Episodio #1.34	ES	es	\N	\N	0
tt1087526	1	Tandoori Love	\N	\N	original	\N	1
tt1087526	2	Tandoori Love	GB	\N	imdbDisplay	\N	0
tt1087526	3	Tandoori Love	US	\N	imdbDisplay	\N	0
tt1087526	4	Amor Tandoori	AR	\N	\N	\N	0
tt1087526	5	Hinduski smak miłości	PL	\N	\N	new title	0
tt1087526	6	Tandoori Love - Cook no koi -	JP	\N	festival	\N	0
tt1087526	7	美味之恋	CN	cmn	imdbDisplay	\N	0
tt1087526	8	Tandoori Love	CH	\N	\N	\N	0
tt1091975	1	Episode #5.63	\N	\N	original	\N	1
tt1091975	2	Episódio #5.63	PT	pt	\N	\N	0
tt1091975	3	एपिसोड #5.63	IN	hi	\N	\N	0
tt1091975	4	Épisode #5.63	FR	fr	\N	\N	0
tt1091975	5	Episodio #5.63	IT	it	\N	\N	0
tt1091975	6	Folge #5.63	DE	de	\N	\N	0
tt1091975	7	エピソード #5.63	JP	ja	\N	\N	0
tt1091975	8	Episodio #5.63	ES	es	\N	\N	0
tt10920298	1	Episode #3.28	\N	\N	original	\N	1
tt10920298	2	Episódio #3.28	PT	pt	\N	\N	0
tt10920298	3	एपिसोड #3.28	IN	hi	\N	\N	0
tt10920298	4	Épisode #3.28	FR	fr	\N	\N	0
tt10920298	5	Episodio #3.28	IT	it	\N	\N	0
tt10920298	6	Folge #3.28	DE	de	\N	\N	0
tt10920298	7	エピソード #3.28	JP	ja	\N	\N	0
tt10920298	8	Episodio #3.28	ES	es	\N	\N	0
tt10929386	1	My House Is Haunted	\N	\N	original	\N	1
tt10936262	1	Author who visited the future	\N	\N	original	\N	1
tt10936262	2	Author who visited the future	US	\N	imdbDisplay	\N	0
tt10940178	1	Episode #1.8	\N	\N	original	\N	1
tt10940178	2	Episódio #1.8	PT	pt	\N	\N	0
tt10940178	3	एपिसोड #1.8	IN	hi	\N	\N	0
tt10940178	4	Épisode #1.8	FR	fr	\N	\N	0
tt10940178	5	Episodio #1.8	IT	it	\N	\N	0
tt10940178	6	Folge #1.8	DE	de	\N	\N	0
tt10940178	7	エピソード #1.8	JP	ja	\N	\N	0
tt10940178	8	Episodio #1.8	ES	es	\N	\N	0
tt10949996	1	Ayumu Hirano	\N	\N	original	\N	1
tt1096406	1	Episode #1.179	\N	\N	original	\N	1
tt1096406	2	Episódio #1.179	PT	pt	\N	\N	0
tt1096406	3	एपिसोड #1.179	IN	hi	\N	\N	0
tt1096406	4	Épisode #1.179	FR	fr	\N	\N	0
tt1096406	5	Episodio #1.179	IT	it	\N	\N	0
tt1096406	6	Folge #1.179	DE	de	\N	\N	0
tt1096406	7	エピソード #1.179	JP	ja	\N	\N	0
tt1096406	8	Episodio #1.179	ES	es	\N	\N	0
tt1097319	1	Disparu dans la nature	\N	\N	original	\N	1
tt10986292	1	Evaluarea	\N	\N	original	\N	1
tt10994320	1	Episode dated 21 May 2019	\N	\N	original	\N	1
tt10994320	2	Episódio datado de 21 Maio de 2019	PT	pt	\N	\N	0
tt10994320	3	21 मई 2019 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt10994320	4	Épisode datant du 21 mai 2019	FR	fr	\N	\N	0
tt10994320	5	Episodio datato 21 maggio 2019	IT	it	\N	\N	0
tt10994320	6	Folge vom 21. Mai 2019	DE	de	\N	\N	0
tt10994320	7	2019年5月21日 のエピソード	JP	ja	\N	\N	0
tt10994320	8	Episodio fechado 21 mayo 2019	ES	es	\N	\N	0
tt1099508	1	Der Lokomotivführer	\N	\N	original	\N	1
tt10995396	1	Episode dated 21 November 2017	\N	\N	original	\N	1
tt10995396	2	Episódio datado de 21 Novembro de 2017	PT	pt	\N	\N	0
tt10995396	3	21 नवम्बर 2017 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt10995396	4	Épisode datant du 21 novembre 2017	FR	fr	\N	\N	0
tt10995396	5	Episodio datato 21 novembre 2017	IT	it	\N	\N	0
tt10995396	6	Folge vom 21. November 2017	DE	de	\N	\N	0
tt10995396	7	2017年11月21日 のエピソード	JP	ja	\N	\N	0
tt10995396	8	Episodio fechado 21 noviembre 2017	ES	es	\N	\N	0
tt11002072	1	Let Me See Bhutan	\N	\N	original	\N	1
tt11006180	1	Episode #1.1935	\N	\N	original	\N	1
tt11006180	2	Episódio #1.1935	PT	pt	\N	\N	0
tt11006180	3	एपिसोड #1.1935	IN	hi	\N	\N	0
tt11006180	4	Épisode #1.1935	FR	fr	\N	\N	0
tt11006180	5	Episodio #1.1935	IT	it	\N	\N	0
tt11006180	6	Folge #1.1935	DE	de	\N	\N	0
tt11006180	7	エピソード #1.1935	JP	ja	\N	\N	0
tt11006180	8	Episodio #1.1935	ES	es	\N	\N	0
tt11011898	1	Episode dated 27 September 2019	\N	\N	original	\N	1
tt11011898	2	Episódio datado de 27 Setembro de 2019	PT	pt	\N	\N	0
tt11011898	3	27 सितम्बर 2019 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt11011898	4	Épisode datant du 27 septembre 2019	FR	fr	\N	\N	0
tt11011898	5	Episodio datato 27 settembre 2019	IT	it	\N	\N	0
tt11011898	6	Folge vom 27. September 2019	DE	de	\N	\N	0
tt11011898	7	2019年9月27日 のエピソード	JP	ja	\N	\N	0
tt11011898	8	Episodio fechado 27 septiembre 2019	ES	es	\N	\N	0
tt11012576	1	Episode dated 28 May 2017	\N	\N	original	\N	1
tt11012576	2	Episódio datado de 28 Maio de 2017	PT	pt	\N	\N	0
tt11012576	3	28 मई 2017 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt11012576	4	Épisode datant du 28 mai 2017	FR	fr	\N	\N	0
tt11012576	5	Episodio datato 28 maggio 2017	IT	it	\N	\N	0
tt11012576	6	Folge vom 28. Mai 2017	DE	de	\N	\N	0
tt11012576	7	2017年5月28日 のエピソード	JP	ja	\N	\N	0
tt11012576	8	Episodio fechado 28 mayo 2017	ES	es	\N	\N	0
tt11017840	1	The L.A. Marathon	\N	\N	original	\N	1
tt11017840	2	The L.A. Marathon	US	\N	imdbDisplay	\N	0
tt11028600	1	Episode dated 12 February 2017	\N	\N	original	\N	1
tt11028600	2	Episódio datado de 12 Fevereiro de 2017	PT	pt	\N	\N	0
tt11028600	3	12 फ़रवरी 2017 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt11028600	4	Épisode datant du 12 février 2017	FR	fr	\N	\N	0
tt11028600	5	Episodio datato 12 febbraio 2017	IT	it	\N	\N	0
tt11028600	6	Folge vom 12. Februar 2017	DE	de	\N	\N	0
tt11028600	7	2017年2月12日 のエピソード	JP	ja	\N	\N	0
tt11028600	8	Episodio fechado 12 febrero 2017	ES	es	\N	\N	0
tt11039986	1	Episode #1.1647	\N	\N	original	\N	1
tt11039986	2	Episódio #1.1647	PT	pt	\N	\N	0
tt11039986	3	एपिसोड #1.1647	IN	hi	\N	\N	0
tt11039986	4	Épisode #1.1647	FR	fr	\N	\N	0
tt11039986	5	Episodio #1.1647	IT	it	\N	\N	0
tt11039986	6	Folge #1.1647	DE	de	\N	\N	0
tt11039986	7	エピソード #1.1647	JP	ja	\N	\N	0
tt11039986	8	Episodio #1.1647	ES	es	\N	\N	0
tt11049640	1	Episode #1.490	\N	\N	original	\N	1
tt11049640	2	Episódio #1.490	PT	pt	\N	\N	0
tt11049640	3	एपिसोड #1.490	IN	hi	\N	\N	0
tt11049640	4	Épisode #1.490	FR	fr	\N	\N	0
tt11049640	5	Episodio #1.490	IT	it	\N	\N	0
tt11049640	6	Folge #1.490	DE	de	\N	\N	0
tt11049640	7	エピソード #1.490	JP	ja	\N	\N	0
tt11049640	8	Episodio #1.490	ES	es	\N	\N	0
tt11056202	1	Episode #7.218	\N	\N	original	\N	1
tt11056202	2	Episódio #7.218	PT	pt	\N	\N	0
tt11056202	3	एपिसोड #7.218	IN	hi	\N	\N	0
tt11056202	4	Épisode #7.218	FR	fr	\N	\N	0
tt11056202	5	Episodio #7.218	IT	it	\N	\N	0
tt11056202	6	Folge #7.218	DE	de	\N	\N	0
tt11056202	7	エピソード #7.218	JP	ja	\N	\N	0
tt11056202	8	Episodio #7.218	ES	es	\N	\N	0
tt1105917	1	Episode #9.34	\N	\N	original	\N	1
tt1105917	2	Episódio #9.34	PT	pt	\N	\N	0
tt1105917	3	एपिसोड #9.34	IN	hi	\N	\N	0
tt1105917	4	Épisode #9.34	FR	fr	\N	\N	0
tt1105917	5	Episodio #9.34	IT	it	\N	\N	0
tt1105917	6	Folge #9.34	DE	de	\N	\N	0
tt1105917	7	エピソード #9.34	JP	ja	\N	\N	0
tt1105917	8	Episodio #9.34	ES	es	\N	\N	0
tt11065702	1	Prom 2: Joshua Bell Plays Dvorak	\N	\N	original	\N	1
tt11080820	1	Kathryn Briggs	\N	\N	original	\N	1
tt11081376	1	Episode #1.15	\N	\N	original	\N	1
tt11081376	2	Episódio #1.15	PT	pt	\N	\N	0
tt11081376	3	एपिसोड #1.15	IN	hi	\N	\N	0
tt11081376	4	Épisode #1.15	FR	fr	\N	\N	0
tt11081376	5	Episodio #1.15	IT	it	\N	\N	0
tt11081376	6	Folge #1.15	DE	de	\N	\N	0
tt11081376	7	エピソード #1.15	JP	ja	\N	\N	0
tt11081376	8	Episodio #1.15	ES	es	\N	\N	0
tt11082812	1	Episode #1.1086	\N	\N	original	\N	1
tt11082812	2	Episódio #1.1086	PT	pt	\N	\N	0
tt11082812	3	एपिसोड #1.1086	IN	hi	\N	\N	0
tt11082812	4	Épisode #1.1086	FR	fr	\N	\N	0
tt11082812	5	Episodio #1.1086	IT	it	\N	\N	0
tt11082812	6	Folge #1.1086	DE	de	\N	\N	0
tt11082812	7	エピソード #1.1086	JP	ja	\N	\N	0
tt11082812	8	Episodio #1.1086	ES	es	\N	\N	0
tt11090936	1	Confetti Canada - November 9th, 2018	\N	\N	original	\N	1
tt11101386	1	Ausgabe 240	\N	\N	original	\N	1
tt11118778	1	Episode #1.192	\N	\N	original	\N	1
tt11118778	2	Episódio #1.192	PT	pt	\N	\N	0
tt11118778	3	एपिसोड #1.192	IN	hi	\N	\N	0
tt11118778	4	Épisode #1.192	FR	fr	\N	\N	0
tt11118778	5	Episodio #1.192	IT	it	\N	\N	0
tt11118778	6	Folge #1.192	DE	de	\N	\N	0
tt11118778	7	エピソード #1.192	JP	ja	\N	\N	0
tt11118778	8	Episodio #1.192	ES	es	\N	\N	0
tt11123250	1	The Tombs	\N	\N	original	\N	1
tt11126126	1	Sharing The Creamy Load	\N	\N	original	\N	1
tt1113330	1	Episode #1.57	\N	\N	original	\N	1
tt1113330	2	Episódio #1.57	PT	pt	\N	\N	0
tt1113330	3	एपिसोड #1.57	IN	hi	\N	\N	0
tt1113330	4	Épisode #1.57	FR	fr	\N	\N	0
tt1113330	5	Episodio #1.57	IT	it	\N	\N	0
tt1113330	6	Folge #1.57	DE	de	\N	\N	0
tt1113330	7	エピソード #1.57	JP	ja	\N	\N	0
tt1113330	8	Episodio #1.57	ES	es	\N	\N	0
tt1113456	1	Lucy Goes Into Politics	\N	\N	original	\N	1
tt1116898	1	Jajji: Shima no saibankan funtôki	\N	\N	original	\N	1
tt1116898	2	Judge Diaries	GB	\N	imdbDisplay	\N	0
tt1116898	3	Judge Diaries	US	\N	imdbDisplay	\N	0
tt1116898	4	Judge Diaries	XWW	en	imdbDisplay	\N	0
tt1116898	5	Jajji: Shima no saibankan funtôki	JP	\N	\N	\N	0
tt1116918	1	O anypantros pateras	\N	\N	original	\N	1
tt1116918	2	Ο ανύπαντρος πατέρας	GR	\N	imdbDisplay	\N	0
tt11173716	1	Episode #3.30	\N	\N	original	\N	1
tt11173716	2	Episódio #3.30	PT	pt	\N	\N	0
tt11173716	3	एपिसोड #3.30	IN	hi	\N	\N	0
tt11173716	4	Épisode #3.30	FR	fr	\N	\N	0
tt11173716	5	Episodio #3.30	IT	it	\N	\N	0
tt11173716	6	Folge #3.30	DE	de	\N	\N	0
tt11173716	7	エピソード #3.30	JP	ja	\N	\N	0
tt11173716	8	Episodio #3.30	ES	es	\N	\N	0
tt1117626	1	Rhodes	\N	\N	original	\N	1
tt1117626	2	Rhodes	FR	\N	imdbDisplay	\N	0
tt11176704	1	Amore Social	\N	\N	original	\N	1
tt11179594	1	Episode #1.1657	\N	\N	original	\N	1
tt11179594	2	Episódio #1.1657	PT	pt	\N	\N	0
tt11179594	3	एपिसोड #1.1657	IN	hi	\N	\N	0
tt11179594	4	Épisode #1.1657	FR	fr	\N	\N	0
tt11179594	5	Episodio #1.1657	IT	it	\N	\N	0
tt11179594	6	Folge #1.1657	DE	de	\N	\N	0
tt11179594	7	エピソード #1.1657	JP	ja	\N	\N	0
tt11179594	8	Episodio #1.1657	ES	es	\N	\N	0
tt11180012	1	Episode #1.3	\N	\N	original	\N	1
tt11180012	2	Episódio #1.3	PT	pt	\N	\N	0
tt11180012	3	एपिसोड #1.3	IN	hi	\N	\N	0
tt11180012	4	Épisode #1.3	FR	fr	\N	\N	0
tt11180012	5	Episodio #1.3	IT	it	\N	\N	0
tt11180012	6	Folge #1.3	DE	de	\N	\N	0
tt11180012	7	エピソード #1.3	JP	ja	\N	\N	0
tt11180012	8	Episodio #1.3	ES	es	\N	\N	0
tt11189812	1	Episode #1.46	\N	\N	original	\N	1
tt11189812	2	Episódio #1.46	PT	pt	\N	\N	0
tt11189812	3	एपिसोड #1.46	IN	hi	\N	\N	0
tt11189812	4	Épisode #1.46	FR	fr	\N	\N	0
tt11189812	5	Episodio #1.46	IT	it	\N	\N	0
tt11189812	6	Folge #1.46	DE	de	\N	\N	0
tt11189812	7	エピソード #1.46	JP	ja	\N	\N	0
tt11189812	8	Episodio #1.46	ES	es	\N	\N	0
tt11191168	1	We the People	\N	\N	original	\N	1
tt11191168	2	We the People	US	\N	imdbDisplay	\N	0
tt11193744	1	Episode #1.222	\N	\N	original	\N	1
tt11193744	2	Episódio #1.222	PT	pt	\N	\N	0
tt11193744	3	एपिसोड #1.222	IN	hi	\N	\N	0
tt11193744	4	Épisode #1.222	FR	fr	\N	\N	0
tt11193744	5	Episodio #1.222	IT	it	\N	\N	0
tt11193744	6	Folge #1.222	DE	de	\N	\N	0
tt11193744	7	エピソード #1.222	JP	ja	\N	\N	0
tt11193744	8	Episodio #1.222	ES	es	\N	\N	0
tt11197442	1	Episode dated 6 June 1956	\N	\N	original	\N	1
tt11197442	2	Episódio datado de 6 Junho de 1956	PT	pt	\N	\N	0
tt11197442	3	6 जून 1956 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt11197442	4	Épisode datant du 6 juin 1956	FR	fr	\N	\N	0
tt11197442	5	Episodio datato 6 giugno 1956	IT	it	\N	\N	0
tt11197442	6	Folge vom 6. Juni 1956	DE	de	\N	\N	0
tt11197442	7	1956年6月6日 のエピソード	JP	ja	\N	\N	0
tt11197442	8	Episodio fechado 6 junio 1956	ES	es	\N	\N	0
tt11198362	1	Episode #1.3	\N	\N	original	\N	1
tt11198362	2	Episódio #1.3	PT	pt	\N	\N	0
tt11198362	3	एपिसोड #1.3	IN	hi	\N	\N	0
tt11198362	4	Épisode #1.3	FR	fr	\N	\N	0
tt11198362	5	Episodio #1.3	IT	it	\N	\N	0
tt11198362	6	Folge #1.3	DE	de	\N	\N	0
tt11198362	7	エピソード #1.3	JP	ja	\N	\N	0
